timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc
2024-05-02 22:56:57,0.0595161691308021,0.1588926166296005,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,1000,1000,2000,12,1,desc
2024-05-02 15:40:35,0.0595584511756897,0.157380923628807,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,500,2000,2000,12,1,desc
2024-05-02 01:47:46,0.0595690310001373,0.1572494953870773,news,agcrn,"['betweenness', 'degree']",500,64,0.01,100,1000,2000,12,1,desc
2024-05-02 18:59:17,0.05959427729249,0.1574636995792389,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,1000,1000,1000,12,1,desc
2024-05-02 13:01:53,0.0595955178141593,0.1588004529476165,news,agcrn,['closeness'],500,64,0.001,500,1000,2000,12,1,desc
2024-05-02 14:19:40,0.0596362650394439,0.1577333062887191,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,500,2000,1000,12,1,desc
2024-05-02 09:40:00,0.059676069766283,0.1581975519657135,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,500,1000,1000,12,1,desc
2024-05-02 20:49:56,0.0596897713840007,0.1590374261140823,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,1000,1000,1000,12,1,desc
2024-05-02 06:52:21,0.0597141571342945,0.1579111516475677,news,agcrn,"['closeness', 'degree']",500,64,0.01,100,2000,2000,12,1,desc
2024-05-02 02:03:23,0.0597779974341392,0.1575941294431686,news,agcrn,"['closeness', 'degree']",500,64,0.01,100,1000,2000,12,1,desc
2024-05-02 13:13:21,0.0598244927823543,0.1582622081041336,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,500,2000,1000,12,1,desc
2024-05-02 01:46:52,0.0598479025065898,0.1107295230031013,papers,agcrn,"['betweenness', 'degree']",500,64,0.0001,100,1000,2000,12,1,desc
2024-05-02 12:03:45,0.0598823018372058,0.1588032990694046,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,500,1000,2000,12,1,desc
2024-05-02 09:06:50,0.0599354095757007,0.1595045775175094,news,agcrn,"['betweenness', 'degree']",500,64,0.001,500,1000,1000,12,1,desc
2024-05-02 06:27:47,0.0599413886666297,0.1580212116241455,news,agcrn,"['betweenness', 'degree']",500,64,0.01,100,2000,2000,12,1,desc
2024-05-02 04:56:22,0.0599414482712745,0.1598208099603653,news,agcrn,['betweenness'],500,64,0.01,100,2000,1000,12,1,desc
2024-05-02 11:25:50,0.0599438361823558,0.158985286951065,news,agcrn,"['betweenness', 'degree']",500,64,0.001,500,1000,2000,12,1,desc
2024-05-02 03:56:00,0.0599669627845287,0.1582224071025848,news,agcrn,"['betweenness', 'degree']",500,64,0.01,100,2000,1000,12,1,desc
2024-05-02 09:45:16,0.0599987916648387,0.1600148975849151,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,500,1000,1000,12,1,desc
2024-05-02 19:10:10,0.0600157380104064,0.159477487206459,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,1000,1000,1000,12,1,desc
2024-05-02 08:44:54,0.0600377283990383,0.1586364358663559,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,500,1000,1000,12,1,desc
2024-05-02 15:24:34,0.0600577928125858,0.1598961800336837,news,agcrn,['closeness'],500,64,0.001,500,2000,1000,12,1,desc
2024-05-02 10:07:59,0.0600834041833877,0.16123828291893,news,agcrn,['betweenness'],500,64,0.001,500,1000,1000,12,1,desc
2024-05-02 04:16:25,0.0601334273815155,0.1586963087320327,news,agcrn,"['closeness', 'degree']",500,64,0.01,100,2000,1000,12,1,desc
2024-05-02 00:11:36,0.0601762309670448,0.1590357273817062,news,agcrn,"['betweenness', 'degree']",500,64,0.01,100,1000,1000,12,1,desc
2024-05-02 03:19:51,0.0602429620921611,0.1576148569583892,news,agcrn,['closeness'],500,64,0.01,100,1000,2000,12,1,desc
2024-05-02 00:53:27,0.0602574720978736,0.1605961322784423,news,agcrn,['betweenness'],500,64,0.01,100,1000,1000,12,1,desc
2024-05-02 14:26:18,0.0602857656776905,0.1597837209701538,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,500,2000,1000,12,1,desc
2024-05-02 02:20:07,0.0603524148464202,0.1580212116241455,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,100,1000,2000,12,1,desc
2024-05-02 13:40:08,0.060354895889759,0.1600172966718673,news,agcrn,"['betweenness', 'degree']",500,64,0.001,500,2000,1000,12,1,desc
2024-05-02 08:31:54,0.0603667348623275,0.1627303808927536,news,agcrn,['closeness'],500,64,0.001,100,2000,2000,12,1,desc
2024-05-02 00:26:16,0.060418602079153,0.1589858829975128,news,agcrn,"['closeness', 'degree']",500,64,0.01,100,1000,1000,12,1,desc
2024-05-02 03:41:08,0.0604984611272811,0.1113173812627792,papers,agcrn,"['betweenness', 'degree']",500,64,0.0001,100,2000,1000,12,1,desc
2024-05-02 05:38:17,0.0605507977306842,0.1586441695690155,news,agcrn,['closeness'],500,64,0.01,100,2000,1000,12,1,desc
2024-05-02 11:06:45,0.0605768896639347,0.158792182803154,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,500,1000,2000,12,1,desc
2024-05-02 10:49:53,0.0606003850698471,0.1597529798746109,news,agcrn,['closeness'],500,64,0.001,500,1000,1000,12,1,desc
2024-05-02 01:19:03,0.0606725662946701,0.158862218260765,news,agcrn,['closeness'],500,64,0.01,100,1000,1000,12,1,desc
2024-05-02 04:37:14,0.060707714408636,0.1589814573526382,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,100,2000,1000,12,1,desc
