timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,K,embedd_dim,out_channels
2024-05-23 04:43:02,0.0691452547907829,0.1872142404317855,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,8
2024-05-23 20:46:56,0.0691544041037559,0.1848069131374359,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,1,desc,2,16,8
2024-05-23 16:38:34,0.0691680237650871,0.1698269993066787,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 00:15:21,0.0692251026630401,0.1830727905035019,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,4
2024-05-23 16:21:40,0.0692874863743782,0.1709091961383819,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 03:53:35,0.0693853124976158,0.1873845607042312,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,32
2024-05-23 05:45:58,0.0694967433810234,0.1824774146080017,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,32
2024-05-23 02:23:09,0.0695029720664024,0.1706054359674453,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,4
2024-05-23 05:34:44,0.0695049539208412,0.1835772395133972,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,16
2024-05-23 06:04:57,0.0696712508797645,0.1819389909505844,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,4
2024-05-23 05:20:21,0.0697234794497489,0.1723585426807403,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,8
2024-05-23 06:25:22,0.0697351023554802,0.1863404661417007,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,32
2024-05-23 03:38:04,0.0697963163256645,0.186263769865036,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,8
2024-05-23 19:19:43,0.0698254853487014,0.187386468052864,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,2,16,8
2024-05-23 16:48:13,0.0699658244848251,0.1897759139537811,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,3,4,8
2024-05-23 04:47:08,0.0700525417923927,0.1725283563137054,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,8
2024-05-23 01:50:27,0.0700544938445091,0.1777457594871521,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,32
2024-05-23 01:56:42,0.0701366961002349,0.1708088815212249,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,4,4
2024-05-23 05:25:31,0.0702210515737533,0.1862568259239196,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,8
2024-05-23 03:39:47,0.0702952891588211,0.1782342940568924,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,4
2024-05-22 23:43:21,0.0703291520476341,0.1831898689270019,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,4
2024-05-23 06:17:00,0.0703465491533279,0.1864140033721923,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,16
2024-05-23 00:48:39,0.0704604834318161,0.1812003701925277,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,8
2024-05-23 03:29:22,0.070467509329319,0.1906952857971191,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,4
2024-05-23 05:17:41,0.0704763010144233,0.1858232617378235,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,4
2024-05-23 04:34:29,0.0705344304442405,0.1888104379177093,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,4
2024-05-23 06:05:19,0.0707351192831993,0.1870953291654586,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,8
2024-05-23 19:19:31,0.0708361640572547,0.1867152601480484,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,3,4,8
2024-05-23 16:19:18,0.070842407643795,0.1894368678331375,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,4,32
2024-05-23 16:55:37,0.0709122270345687,0.190694198012352,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 06:28:10,0.070926547050476,0.1757988631725311,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,16
2024-05-23 04:16:58,0.0710345730185508,0.1735856086015701,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,4,4
2024-05-23 16:47:21,0.071046844124794,0.1917634159326553,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,2,16,8
2024-05-23 01:13:11,0.0712016150355339,0.186537966132164,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,4
2024-05-23 01:23:21,0.0712018460035324,0.1830601394176483,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,8
2024-05-23 00:05:32,0.0712671056389808,0.1987655460834503,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,32
2024-05-23 00:36:38,0.071399301290512,0.1978827267885208,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,32
2024-05-23 01:34:54,0.071581445634365,0.1970476359128952,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,32
2024-05-23 16:32:39,0.0716098770499229,0.1911693811416626,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,16,32
2024-05-23 00:57:52,0.0716183334589004,0.1997943222522735,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,16
2024-05-23 16:10:47,0.0716873183846473,0.1902891099452972,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,4,8
2024-05-22 23:54:27,0.0718133226037025,0.1997396051883697,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,16
