timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,hidden_size,num_layers
2024-05-23 22:42:00,0.0762005597352981,0.1912356466054916,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 18:54:35,0.0762123838067054,0.1964983195066452,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-23 14:07:24,0.07621680945158,0.1810859590768814,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,16,1
2024-05-24 02:48:05,0.0764287337660789,0.1914843469858169,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-23 21:57:27,0.0764598697423935,0.1776922792196273,news,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 09:05:25,0.0765029117465019,0.1776861548423767,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 18:38:01,0.0765855908393859,0.1792408674955368,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 05:03:57,0.0766456499695777,0.1790546029806137,news,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-25 01:45:57,0.0766581669449806,0.1958555281162262,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,1,desc,4,1
2024-05-24 15:18:58,0.0766963437199592,0.1910014450550079,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 04:15:39,0.0768578276038169,0.2036053538322448,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-23 03:43:12,0.0768598169088363,0.1933318972587585,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,4
2024-05-25 02:22:48,0.0768757164478302,0.19113090634346,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-23 22:51:32,0.0770549476146698,0.1944741755723953,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-24 08:21:58,0.0771295651793479,0.1814081370830536,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 21:14:43,0.0772453844547271,0.1950120627880096,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,1,desc,4,4
2024-05-23 18:49:44,0.0772995799779892,0.1847608238458633,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 20:11:02,0.0773161053657531,0.2028928399085998,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 02:41:14,0.0773362666368484,0.1899366974830627,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-24 15:35:02,0.0773955732583999,0.1820726245641708,news,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 09:51:27,0.0774339288473129,0.1822184175252914,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 03:28:16,0.0774712488055229,0.1948986202478408,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-23 03:58:41,0.0775060802698135,0.1955229938030243,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,2
2024-05-24 07:13:28,0.0775820910930633,0.2027880847454071,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-25 05:14:44,0.0775937512516975,0.1996234655380249,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-25 05:51:58,0.0778132677078247,0.200266033411026,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 04:26:00,0.0779425129294395,0.182133600115776,news,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 04:43:41,0.0781616270542144,0.1913259923458099,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 08:35:58,0.0782778933644294,0.196340411901474,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-23 16:58:02,0.0782964378595352,0.1827084571123123,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 14:07:30,0.0783158093690872,0.198359802365303,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,16,1
2024-05-23 21:00:39,0.0785719230771064,0.1806937754154205,news,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 22:19:20,0.0786874443292617,0.2083698660135269,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-23 00:26:58,0.0788067802786827,0.1945591121912002,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,8,3
2024-05-24 13:58:51,0.0788355469703674,0.1924192607402801,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,32,3
2024-05-24 23:44:32,0.0790198072791099,0.204951137304306,patents,gru,['degree'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-25 05:45:02,0.0791041180491447,0.1973093450069427,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-24 18:50:54,0.0792313516139984,0.1983365416526794,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,32,1
